"","setname","pvalue","estimate","exp","BH"
"1637","GOBP_GLUTAMINE_METABOLIC_PROCESS",1,0.51059814891927,"UP",1
"1638","GOBP_GLUTAMINE_METABOLIC_PROCESS",1,0.51059814891927,"DOWN",1
"1639","GOBP_GLYCINE_METABOLIC_PROCESS",0.61589663501024,0,"UP",1
"1640","GOBP_GLYCINE_METABOLIC_PROCESS",0.0684958943768669,3.75512920385033,"DOWN",0.428825936387704
"1641","GOBP_GLYCINE_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"1642","GOBP_GLYCINE_BIOSYNTHETIC_PROCESS",0.0357777118755832,11.2586894304123,"DOWN",0.283658352842848
"1643","GOBP_HISTIDINE_METABOLIC_PROCESS",1,0,"UP",1
"1644","GOBP_HISTIDINE_METABOLIC_PROCESS",0.40032102080308,2.24963427254674,"DOWN",0.974666640601635
"1645","GOBP_HISTIDINE_CATABOLIC_PROCESS",1,0,"UP",1
"1646","GOBP_HISTIDINE_CATABOLIC_PROCESS",0.225585248907949,5.62383262432422,"DOWN",0.817466559533352
"1647","GOBP_ISOLEUCINE_METABOLIC_PROCESS",1,0,"UP",1
"1648","GOBP_ISOLEUCINE_METABOLIC_PROCESS",0.014805833849305,8.45145569926188,"DOWN",0.161860518865445
"1649","GOBP_LEUCINE_METABOLIC_PROCESS",0.40032102080308,2.24963427254674,"UP",0.974666640601635
"1650","GOBP_LEUCINE_METABOLIC_PROCESS",2.01487490743637e-05,56.4635665775155,"DOWN",0.00104013542368006
"1651","GOBP_LEUCINE_CATABOLIC_PROCESS",1,0,"UP",1
"1652","GOBP_LEUCINE_CATABOLIC_PROCESS",4.4264202846694e-05,Inf,"DOWN",0.0020018966870057
"1653","GOBP_LYSINE_METABOLIC_PROCESS",1,0,"UP",1
"1654","GOBP_LYSINE_METABOLIC_PROCESS",0.449326412581859,1.87448776163282,"DOWN",1
"1655","GOBP_LYSINE_CATABOLIC_PROCESS",1,0,"UP",1
"1656","GOBP_LYSINE_CATABOLIC_PROCESS",0.346959303487106,2.81210511360904,"DOWN",0.958457223442538
"1657","GOBP_METHIONINE_METABOLIC_PROCESS",0.617875092372219,0,"UP",1
"1658","GOBP_METHIONINE_METABOLIC_PROCESS",1,0.936856399007884,"DOWN",1
"1659","GOBP_L_PHENYLALANINE_METABOLIC_PROCESS",1,0,"UP",1
"1660","GOBP_L_PHENYLALANINE_METABOLIC_PROCESS",0.106288670130406,4.50331924838678,"DOWN",0.550467884837681
"1661","GOBP_PROLINE_METABOLIC_PROCESS",1,0,"UP",1
"1662","GOBP_PROLINE_METABOLIC_PROCESS",0.449326412581859,1.87448776163282,"DOWN",1
"1663","GOBP_L_SERINE_METABOLIC_PROCESS",1,0,"UP",1
"1664","GOBP_L_SERINE_METABOLIC_PROCESS",0.225062553545999,2.50117521399579,"DOWN",0.817466559533352
"1665","GOBP_L_SERINE_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"1666","GOBP_L_SERINE_BIOSYNTHETIC_PROCESS",0.40032102080308,2.24963427254674,"DOWN",0.974666640601635
"1667","GOBP_L_SERINE_CATABOLIC_PROCESS",1,0,"UP",1
"1668","GOBP_L_SERINE_CATABOLIC_PROCESS",0.288854427918737,3.74962743332126,"DOWN",0.878171491804969
"1669","GOBP_THREONINE_METABOLIC_PROCESS",1,0,"UP",1
"1670","GOBP_THREONINE_METABOLIC_PROCESS",0.346959303487106,2.81210511360904,"DOWN",0.958457223442538
"1671","GOBP_THREONINE_CATABOLIC_PROCESS",1,0,"UP",1
"1672","GOBP_THREONINE_CATABOLIC_PROCESS",0.288854427918737,3.74962743332126,"DOWN",0.878171491804969
"1673","GOBP_TRYPTOPHAN_CATABOLIC_PROCESS",1,0,"UP",1
"1674","GOBP_TRYPTOPHAN_CATABOLIC_PROCESS",1,0,"DOWN",1
"1675","GOBP_TYROSINE_METABOLIC_PROCESS",1,0,"UP",1
"1676","GOBP_TYROSINE_METABOLIC_PROCESS",0.0314054821106128,5.63297960757487,"DOWN",0.267660651302412
"1677","GOBP_TYROSINE_CATABOLIC_PROCESS",1,0,"UP",1
"1678","GOBP_TYROSINE_CATABOLIC_PROCESS",0.0357777118755832,11.2586894304123,"DOWN",0.283658352842848
"1679","GOBP_VALINE_METABOLIC_PROCESS",0.449326412581859,1.87448776163282,"UP",1
"1680","GOBP_VALINE_METABOLIC_PROCESS",0.00126668881734217,15.0388289678322,"DOWN",0.0274502022458193
"1681","GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS",0.213531538893597,0.584446600030448,"UP",0.816751265883874
"1682","GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS",0.000509995685581888,2.33799194614657,"DOWN",0.0138873694278084
"1683","GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS",0.617875092372219,0,"UP",1
"1684","GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS",0.287748566405479,2.04612084234841,"DOWN",0.878171491804969
"1685","GOBP_AMINO_ACID_BETAINE_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"1686","GOBP_AMINO_ACID_BETAINE_BIOSYNTHETIC_PROCESS",0.288854427918737,3.74962743332126,"DOWN",0.878171491804969
"1687","GOBP_INDOLALKYLAMINE_METABOLIC_PROCESS",1,0,"UP",1
"1688","GOBP_INDOLALKYLAMINE_METABOLIC_PROCESS",0.494330792070102,1.60666008333123,"DOWN",1
"1689","GOBP_THYROID_HORMONE_GENERATION",0.100466743321185,3.07204262859151,"UP",0.54063893638229
"1690","GOBP_THYROID_HORMONE_GENERATION",0.318962203586195,1.87536216569182,"DOWN",0.947008660397774
"1691","GOBP_ORNITHINE_METABOLIC_PROCESS",1,0,"UP",1
"1692","GOBP_ORNITHINE_METABOLIC_PROCESS",0.106288670130406,4.50331924838678,"DOWN",0.550467884837681
"1693","GOBP_POLYAMINE_METABOLIC_PROCESS",1,0.802872740160699,"UP",1
"1694","GOBP_POLYAMINE_METABOLIC_PROCESS",0.118298002569241,2.81573663593671,"DOWN",0.583163325715448
"1695","GOBP_POLYAMINE_BIOSYNTHETIC_PROCESS",1,0.936856399007884,"UP",1
"1696","GOBP_POLYAMINE_BIOSYNTHETIC_PROCESS",0.287748566405479,2.04612084234841,"DOWN",0.878171491804969
"1697","GOBP_PHOSPHAGEN_METABOLIC_PROCESS",1,0,"UP",1
"1698","GOBP_PHOSPHAGEN_METABOLIC_PROCESS",0.288854427918737,3.74962743332126,"DOWN",0.878171491804969
"1699","GOBP_PROTEIN_TARGETING",0.371537905448774,0.742405558192196,"UP",0.974666640601635
"1700","GOBP_PROTEIN_TARGETING",0.523826488378949,0.804444402222462,"DOWN",1
"1701","GOBP_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS",0.61589663501024,0,"UP",1
"1702","GOBP_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS",0.61589663501024,0,"DOWN",1
"1703","GOBP_PROTEIN_EXPORT_FROM_NUCLEUS",1,1.02218150684568,"UP",1
"1704","GOBP_PROTEIN_EXPORT_FROM_NUCLEUS",1,1.02218150684568,"DOWN",1
"1705","GOBP_PROTEIN_TARGETING_TO_MEMBRANE",0.407691365213258,1.30595100124519,"UP",0.983175251316674
"1706","GOBP_PROTEIN_TARGETING_TO_MEMBRANE",0.833472868008377,0.779656950452986,"DOWN",1
"1707","GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",0.61589663501024,0,"UP",1
"1708","GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",0.61589663501024,0,"DOWN",1
"1709","GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",1,0,"UP",1
"1710","GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",1,0,"DOWN",1
"1711","GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION",1,0,"UP",1
"1712","GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION",1,0,"DOWN",1
"1713","GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_SIGNAL_SEQUENCE_RECOGNITION",1,0,"UP",1
"1714","GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_SIGNAL_SEQUENCE_RECOGNITION",1,0,"DOWN",1
"1715","GOBP_POSTTRANSLATIONAL_PROTEIN_TARGETING_TO_ENDOPLASMIC_RETICULUM_MEMBRANE",0.535660518913576,1.40572583963575,"UP",1
"1716","GOBP_POSTTRANSLATIONAL_PROTEIN_TARGETING_TO_ENDOPLASMIC_RETICULUM_MEMBRANE",1,0,"DOWN",1
"1717","GOBP_PROTEIN_RETENTION_IN_ER_LUMEN",1,0,"UP",1
"1718","GOBP_PROTEIN_RETENTION_IN_ER_LUMEN",1,0,"DOWN",1
"1719","GOBP_PROTEIN_TARGETING_TO_LYSOSOME",0.380210564007243,1.60726811083124,"UP",0.974666640601635
"1720","GOBP_PROTEIN_TARGETING_TO_LYSOSOME",1,0.749277242744617,"DOWN",1
"1721","GOBP_PROTEIN_TARGETING_TO_VACUOLE",1,0.977608906180146,"UP",1
"1722","GOBP_PROTEIN_TARGETING_TO_VACUOLE",1,0.977608906180146,"DOWN",1
"1723","GOBP_PROTEIN_TARGETING_TO_PEROXISOME",1,0.936856399007884,"UP",1
"1724","GOBP_PROTEIN_TARGETING_TO_PEROXISOME",1,0.936856399007884,"DOWN",1
"1725","GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION",0.029806661774345,0.153178305518358,"UP",0.263087735067235
"1726","GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION",0.831981731917792,0.813776633814172,"DOWN",1
"1727","GOBP_PROTEIN_PROCESSING_INVOLVED_IN_PROTEIN_TARGETING_TO_MITOCHONDRION",0.346959303487106,2.81210511360904,"UP",0.958457223442538
"1728","GOBP_PROTEIN_PROCESSING_INVOLVED_IN_PROTEIN_TARGETING_TO_MITOCHONDRION",1,0,"DOWN",1
"1729","GOBP_LIPID_METABOLIC_PROCESS",0.272293383756936,0.859839537600172,"UP",0.878171491804969
"1730","GOBP_LIPID_METABOLIC_PROCESS",7.69403973992386e-10,1.91375621895077,"DOWN",1.40409476095944e-07
"1731","GOBP_FATTY_ACID_METABOLIC_PROCESS",0.150164661552387,0.678878268767762,"UP",0.677368954669527
"1732","GOBP_FATTY_ACID_METABOLIC_PROCESS",5.24162987000162e-05,2.09545610125724,"DOWN",0.00228609785776758
"1733","GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS",0.472297371999698,0.686511666154282,"UP",1
"1734","GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS",0.10589975621864,1.61403763989877,"DOWN",0.550467884837681
"1735","GOBP_FATTY_ACID_BETA_OXIDATION",0.0911675042822824,0.189762568711915,"UP",0.508484922007668
"1736","GOBP_FATTY_ACID_BETA_OXIDATION",1.67399562367653e-05,4.13806763212123,"DOWN",0.00090222292629447
"1737","GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS",1,0.963578596037117,"UP",1
"1738","GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS",0.548347924313077,1.32396646470073,"DOWN",1
"1739","GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS",0.248377954803239,0.509118045193094,"UP",0.867780059201345
"1740","GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS",0.847486108643047,1.07135581051703,"DOWN",1
"1741","GOBP_MONOACYLGLYCEROL_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"1742","GOBP_MONOACYLGLYCEROL_BIOSYNTHETIC_PROCESS",0.346959303487106,2.81210511360904,"DOWN",0.958457223442538
"1743","GOBP_TRIGLYCERIDE_METABOLIC_PROCESS",0.52205310918693,0.660038630320568,"UP",1
"1744","GOBP_TRIGLYCERIDE_METABOLIC_PROCESS",0.830967796184922,1.02222611267308,"DOWN",1
"1745","GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS",0.302093863046172,1.29890921607527,"UP",0.914014067308401
"1746","GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS",7.64032768222837e-05,2.52109577670966,"DOWN",0.00314129203757073
"1747","GOBP_PHOSPHOLIPID_METABOLIC_PROCESS",0.513868887941094,0.832554933724254,"UP",1
"1748","GOBP_PHOSPHOLIPID_METABOLIC_PROCESS",0.0807562192826232,1.41307274573029,"DOWN",0.472455676590465
"1749","GOBP_PHOSPHATIDYLETHANOLAMINE_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"1750","GOBP_PHOSPHATIDYLETHANOLAMINE_BIOSYNTHETIC_PROCESS",0.40032102080308,2.24963427254674,"DOWN",0.974666640601635
"1751","GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS",0.463697801885962,0.784822341530652,"UP",1
"1752","GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS",0.274189915850807,1.26126879826937,"DOWN",0.878171491804969
"1753","GOBP_DIACYLGLYCEROL_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"1754","GOBP_DIACYLGLYCEROL_BIOSYNTHETIC_PROCESS",0.134295756164158,3.75237555297566,"DOWN",0.62210841933626
"1755","GOBP_PHOSPHATIDYLGLYCEROL_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"1756","GOBP_PHOSPHATIDYLGLYCEROL_BIOSYNTHETIC_PROCESS",1,0,"DOWN",1
"1757","GOBP_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS",0.261093651618574,0,"UP",0.874286124823482
"1758","GOBP_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS",0.0484942188106233,2.81938264249511,"DOWN",0.346811181896255
"1759","GOBP_CDP_CHOLINE_PATHWAY",1,0,"UP",1
"1760","GOBP_CDP_CHOLINE_PATHWAY",0.346959303487106,2.81210511360904,"DOWN",0.958457223442538
"1761","GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS",0.676280079667288,1.24969539347867,"UP",1
"1762","GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS",0.220910117043153,1.9868975262475,"DOWN",0.817466559533352
"1763","GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS",0.277423114993444,0.577461030735999,"UP",0.878171491804969
"1764","GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS",0.0998745526850236,1.65060255901048,"DOWN",0.54063893638229
"1765","GOBP_GLYCEROL_ETHER_METABOLIC_PROCESS",0.665096241350582,1.32331721565943,"UP",1
"1766","GOBP_GLYCEROL_ETHER_METABOLIC_PROCESS",0.199011323886011,2.11122197680077,"DOWN",0.770705804565259
"1767","GOBP_SPHINGOLIPID_METABOLIC_PROCESS",0.127828418196651,1.53559691122056,"UP",0.615446056969018
"1768","GOBP_SPHINGOLIPID_METABOLIC_PROCESS",0.0169580756373031,1.92699404444639,"DOWN",0.179906071166983
"1769","GOBP_CERAMIDE_METABOLIC_PROCESS",0.667891354306373,1.17585537648556,"UP",1
"1770","GOBP_CERAMIDE_METABOLIC_PROCESS",0.0506750981124026,1.97366070179951,"DOWN",0.359075184308727
"1771","GOBP_GLYCOSYLCERAMIDE_METABOLIC_PROCESS",0.62209555490316,0,"UP",1
"1772","GOBP_GLYCOSYLCERAMIDE_METABOLIC_PROCESS",0.318962203586195,1.87536216569182,"DOWN",0.947008660397774
"1773","GOBP_GLUCOSYLCERAMIDE_METABOLIC_PROCESS",1,0,"UP",1
"1774","GOBP_GLUCOSYLCERAMIDE_METABOLIC_PROCESS",0.40032102080308,2.24963427254674,"DOWN",0.974666640601635
"1775","GOBP_SPHINGOMYELIN_METABOLIC_PROCESS",1,0.661063075505724,"UP",1
"1776","GOBP_SPHINGOMYELIN_METABOLIC_PROCESS",0.053795075903093,3.22066970289237,"DOWN",0.372603044469708
"1777","GOBP_SPHINGOMYELIN_CATABOLIC_PROCESS",1,0,"UP",1
"1778","GOBP_SPHINGOMYELIN_CATABOLIC_PROCESS",0.014805833849305,8.45145569926188,"DOWN",0.161860518865445
"1779","GOBP_SPHINGOMYELIN_BIOSYNTHETIC_PROCESS",0.573615356340944,1.24944544009573,"UP",1
"1780","GOBP_SPHINGOMYELIN_BIOSYNTHETIC_PROCESS",0.573615356340944,1.24944544009573,"DOWN",1
"1781","GOBP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS",0.769577271615357,0.59096212573623,"UP",1
"1782","GOBP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS",0.565317402328496,1.25019680585353,"DOWN",1
"1783","GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS",0.676280079667288,1.24969539347867,"UP",1
"1784","GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS",0.0749181626622067,2.81755782343973,"DOWN",0.455348651250718
"1785","GOBP_GANGLIOSIDE_CATABOLIC_PROCESS",1,0,"UP",1
"1786","GOBP_GANGLIOSIDE_CATABOLIC_PROCESS",1,0,"DOWN",1
"1787","GOBP_ICOSANOID_METABOLIC_PROCESS",0.303064986458647,1.42897162379527,"UP",0.916419182890362
"1788","GOBP_ICOSANOID_METABOLIC_PROCESS",0.536045195994691,1.25120569554067,"DOWN",1
"1789","GOBP_LEUKOTRIENE_METABOLIC_PROCESS",0.03512297751063,3.13325423828813,"UP",0.283658352842848
"1790","GOBP_LEUKOTRIENE_METABOLIC_PROCESS",0.711751327908933,1.07092744433959,"DOWN",1
"1791","GOBP_PROSTANOID_METABOLIC_PROCESS",0.771698070652578,0.575758182990531,"UP",1
"1792","GOBP_PROSTANOID_METABOLIC_PROCESS",0.771698070652578,0.575758182990531,"DOWN",1
"1793","GOBP_STEROID_BIOSYNTHETIC_PROCESS",0.409119405681417,0.664652412236897,"UP",0.983175251316674
"1794","GOBP_STEROID_BIOSYNTHETIC_PROCESS",0.32614808346466,1.30897476491292,"DOWN",0.958457223442538
"1795","GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS",0.164423275799198,0,"UP",0.696672470412732
"1796","GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS",1,0.899241135200561,"DOWN",1
"1797","GOBP_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS",0.287748566405479,2.04612084234841,"UP",0.878171491804969
"1798","GOBP_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS",0.287748566405479,2.04612084234841,"DOWN",0.878171491804969
"1799","GOBP_PROGESTERONE_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"1800","GOBP_PROGESTERONE_BIOSYNTHETIC_PROCESS",1,0,"DOWN",1
"1801","GOBP_ANDROGEN_BIOSYNTHETIC_PROCESS",0.449326412581859,1.87448776163282,"UP",1
"1802","GOBP_ANDROGEN_BIOSYNTHETIC_PROCESS",0.449326412581859,1.87448776163282,"DOWN",1
"1803","GOBP_ESTROGEN_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"1804","GOBP_ESTROGEN_BIOSYNTHETIC_PROCESS",0.134295756164158,3.75237555297566,"DOWN",0.62210841933626
"1805","GOBP_GLUCOCORTICOID_BIOSYNTHETIC_PROCESS",0.494330792070102,1.60666008333123,"UP",1
"1806","GOBP_GLUCOCORTICOID_BIOSYNTHETIC_PROCESS",0.0222674120291463,6.7614081149032,"DOWN",0.213185108078398
"1807","GOBP_MINERALOCORTICOID_BIOSYNTHETIC_PROCESS",0.494330792070102,1.60666008333123,"UP",1
"1808","GOBP_MINERALOCORTICOID_BIOSYNTHETIC_PROCESS",0.134295756164158,3.75237555297566,"DOWN",0.62210841933626
"1809","GOBP_STEROID_CATABOLIC_PROCESS",0.0446290064694371,3.46867159166462,"UP",0.331711986634573
"1810","GOBP_STEROID_CATABOLIC_PROCESS",0.391709799322106,0,"DOWN",0.974666640601635
"1811","GOBP_CHOLESTEROL_CATABOLIC_PROCESS",0.346959303487106,2.81210511360904,"UP",0.958457223442538
"1812","GOBP_CHOLESTEROL_CATABOLIC_PROCESS",1,0,"DOWN",1
"1813","GOBP_ANDROGEN_CATABOLIC_PROCESS",0.0357777118755832,11.2586894304123,"UP",0.283658352842848
"1814","GOBP_ANDROGEN_CATABOLIC_PROCESS",1,0,"DOWN",1
"1815","GOBP_ISOPRENOID_METABOLIC_PROCESS",0.553364906876874,0.701180837242363,"UP",1
"1816","GOBP_ISOPRENOID_METABOLIC_PROCESS",0.0092877561705241,2.23400178056255,"DOWN",0.117246650104116
"1817","GOBP_TERPENOID_METABOLIC_PROCESS",1,0.850997576738451,"UP",1
"1818","GOBP_TERPENOID_METABOLIC_PROCESS",0.0788861123468059,1.85144515869433,"DOWN",0.469573504516501
"1819","GOBP_ONE_CARBON_METABOLIC_PROCESS",0.719194405360932,0.449190291387877,"UP",1
"1820","GOBP_ONE_CARBON_METABOLIC_PROCESS",0.0162944639401823,3.38666368893423,"DOWN",0.174252103635591
"1821","GOBP_NADH_METABOLIC_PROCESS",0.253786255177634,0,"UP",0.867780059201345
"1822","GOBP_NADH_METABOLIC_PROCESS",0.113158500850075,2.3722540141853,"DOWN",0.570288142365543
"1823","GOBP_NADH_REGENERATION",1,0,"UP",1
"1824","GOBP_NADH_REGENERATION",0.535660518913576,1.40572583963575,"DOWN",1
"1825","GOBP_NADP_METABOLIC_PROCESS",0.107535357108297,0,"UP",0.553069361997778
"1826","GOBP_NADP_METABOLIC_PROCESS",0.180835919929764,2.08730652710052,"DOWN",0.729373881004035
"1827","GOBP_NADPH_REGENERATION",0.628178896904532,0,"UP",1
"1828","GOBP_NADPH_REGENERATION",0.349833619127265,1.73105189118577,"DOWN",0.959264348533494
"1829","GOBP_UBIQUINONE_METABOLIC_PROCESS",0.628178896904532,0,"UP",1
"1830","GOBP_UBIQUINONE_METABOLIC_PROCESS",0.000768789055183248,7.53192822078016,"DOWN",0.0190018553147898
"1831","GOBP_GLUTATHIONE_METABOLIC_PROCESS",0.431968972566823,0.487841585219745,"UP",1
"1832","GOBP_GLUTATHIONE_METABOLIC_PROCESS",0.0144081588100686,2.60871010156782,"DOWN",0.161850613328654
"1833","GOBP_GLUTATHIONE_CATABOLIC_PROCESS",0.449326412581859,1.87448776163282,"UP",1
"1834","GOBP_GLUTATHIONE_CATABOLIC_PROCESS",0.449326412581859,1.87448776163282,"DOWN",1
"1835","GOBP_ATP_BIOSYNTHETIC_PROCESS",1,1.02215927108363,"UP",1
"1836","GOBP_ATP_BIOSYNTHETIC_PROCESS",0.0692009614175864,2.25591669130923,"DOWN",0.431810678263787
"1837","GOBP_FOLIC_ACID_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.253786255177634,0,"UP",0.867780059201345
"1838","GOBP_FOLIC_ACID_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.429487501709616,1.68841814819894,"DOWN",1
"1839","GOBP_VITAMIN_METABOLIC_PROCESS",0.319850564759156,0.553461727567373,"UP",0.947106109724034
"1840","GOBP_VITAMIN_METABOLIC_PROCESS",0.11071232040462,1.67862706911672,"DOWN",0.562868796113811
"1841","GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS",0.436876477983444,0.457834774474753,"UP",1
"1842","GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS",0.00738891852250113,2.75939360353022,"DOWN",0.100865525552568
"1843","GOBP_RIBOFLAVIN_METABOLIC_PROCESS",1,0,"UP",1
"1844","GOBP_RIBOFLAVIN_METABOLIC_PROCESS",1,0,"DOWN",1
"1845","GOBP_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS",1,0.77492515975276,"UP",1
"1846","GOBP_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS",0.511960256153197,0.374160954311815,"DOWN",1
"1847","GOBP_VITAMIN_A_METABOLIC_PROCESS",1,0,"UP",1
"1848","GOBP_VITAMIN_A_METABOLIC_PROCESS",1,0,"DOWN",1
"1849","GOBP_PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.112194870337519,0,"UP",0.567218003038091
"1850","GOBP_PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.527583552235161,1.45245622648665,"DOWN",1
"1851","GOBP_PROTOPORPHYRINOGEN_IX_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"1852","GOBP_PROTOPORPHYRINOGEN_IX_BIOSYNTHETIC_PROCESS",1,0,"DOWN",1
"1853","GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS",1,0.972879029418965,"UP",1
"1854","GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS",3.30883184038817e-06,2.38353839921739,"DOWN",0.000223496550673492
"1855","GOBP_SUPEROXIDE_METABOLIC_PROCESS",6.37140733684695e-06,4.87542482866965,"UP",0.000396674176916507
"1856","GOBP_SUPEROXIDE_METABOLIC_PROCESS",0.297819487553175,1.5362761544455,"DOWN",0.902131132652337
"1857","GOBP_XENOBIOTIC_METABOLIC_PROCESS",0.0921264797154019,0.294475399047131,"UP",0.511761504429902
"1858","GOBP_XENOBIOTIC_METABOLIC_PROCESS",1.16515821379772e-05,3.67070663362213,"DOWN",0.000658694333691515
"1859","GOBP_ION_TRANSPORT",0.0361060104537947,1.28408460275152,"UP",0.286043199345295
"1860","GOBP_ION_TRANSPORT",0.0188166677750186,1.3190401020398,"DOWN",0.19243035608952
"1861","GOBP_CATION_TRANSPORT",0.0105282410762992,1.40335172052699,"UP",0.129220960089279
"1862","GOBP_CATION_TRANSPORT",0.380694812813548,1.13021154379302,"DOWN",0.974666640601635
"1863","GOBP_POTASSIUM_ION_TRANSPORT",0.0409446166204914,1.77591595088201,"UP",0.317012208475141
"1864","GOBP_POTASSIUM_ION_TRANSPORT",0.865522248266967,1.04144083824133,"DOWN",1
"1865","GOBP_SODIUM_ION_TRANSPORT",0.40614023705218,0.688221903157356,"UP",0.982024813067591
"1866","GOBP_SODIUM_ION_TRANSPORT",0.00219437085994376,2.25114704336281,"DOWN",0.0423569169592881
"1867","GOBP_CALCIUM_ION_TRANSPORT",8.56213022701755e-06,2.29355218688579,"UP",0.000512297382769707
"1868","GOBP_CALCIUM_ION_TRANSPORT",0.16987825611681,0.686499718390471,"DOWN",0.70885226677289
"1869","GOBP_PHOSPHATE_ION_TRANSPORT",0.380210564007243,1.60726811083124,"UP",0.974666640601635
"1870","GOBP_PHOSPHATE_ION_TRANSPORT",0.380210564007243,1.60726811083124,"DOWN",0.974666640601635
"1871","GOBP_ANION_TRANSPORT",0.676025444141047,0.885998296010318,"UP",1
"1872","GOBP_ANION_TRANSPORT",0.000354442985328833,1.87047054635628,"DOWN",0.0106404500242151
"1873","GOBP_CHLORIDE_TRANSPORT",0.635578294283619,1.22785274172636,"UP",1
"1874","GOBP_CHLORIDE_TRANSPORT",0.00339790337327656,2.77427060828581,"DOWN",0.0583250674733049
"1875","GOBP_COBALT_ION_TRANSPORT",1,0,"UP",1
"1876","GOBP_COBALT_ION_TRANSPORT",0.40032102080308,2.24963427254674,"DOWN",0.974666640601635
"1877","GOBP_COPPER_ION_TRANSPORT",1,0.864712634304845,"UP",1
"1878","GOBP_COPPER_ION_TRANSPORT",0.62209555490316,0,"DOWN",1
"1879","GOBP_IRON_ION_TRANSPORT",1,0.963578596037117,"UP",1
"1880","GOBP_IRON_ION_TRANSPORT",0.766693182435016,0.623904269621149,"DOWN",1
"1881","GOBP_MANGANESE_ION_TRANSPORT",0.573615356340944,1.24944544009573,"UP",1
"1882","GOBP_MANGANESE_ION_TRANSPORT",0.19406698206726,2.81391906948218,"DOWN",0.758761416073535
